framework,source_log,line_number,epoch_zero_based,epoch_one_based,configured_epochs,logged_sample_in_epoch,learning_rate,loss,eta
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,166,23,24,60,4,0.0001,0.073,0:19:21.078502
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,167,23,24,60,5,0.0001,0.0505,0:21:19.093524
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,168,23,24,60,6,0.0001,0.0603,0:23:39.258305
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,169,24,25,60,0,0.0001,0.0588,0:16:55.931314
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,170,24,25,60,1,0.0001,0.0471,0:21:03.280400
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,171,24,25,60,2,0.0001,0.0399,0:21:09.773056
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,172,24,25,60,3,0.0001,0.0312,0:23:08.551296
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,173,24,25,60,4,0.0001,0.0611,0:18:26.723628
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,174,24,25,60,5,0.0001,0.0228,0:22:57.361308
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,175,24,25,60,6,0.0001,0.0342,0:22:36.976959
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,176,25,26,60,0,5e-05,0.0482,0:20:57.626106
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,177,25,26,60,1,5e-05,0.0618,0:21:10.880179
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,178,25,26,60,2,5e-05,0.0955,0:18:22.850572
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,179,25,26,60,3,5e-05,0.0445,0:20:26.968231
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,180,25,26,60,4,5e-05,0.0301,0:22:20.205431
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,181,25,26,60,5,5e-05,0.045,0:22:32.162299
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,182,25,26,60,6,5e-05,0.0492,0:22:14.825832
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,183,26,27,60,0,5e-05,0.0575,0:19:52.357852
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,184,26,27,60,1,5e-05,0.0584,0:19:48.602264
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,185,26,27,60,2,5e-05,0.0544,0:19:58.903100
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,186,26,27,60,3,5e-05,0.0333,0:21:58.843451
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,187,26,27,60,4,5e-05,0.0514,0:19:50.828175
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,188,26,27,60,5,5e-05,0.0238,0:21:09.686771
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,189,26,27,60,6,5e-05,0.0621,0:17:32.187696
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,190,27,28,60,0,5e-05,0.0925,0:17:40.276385
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,191,27,28,60,1,5e-05,0.0672,0:19:42.937397
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,192,27,28,60,2,5e-05,0.0427,0:21:20.761204
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,193,27,28,60,3,5e-05,0.0453,0:19:14.552559
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,194,27,28,60,4,5e-05,0.0537,0:19:22.566319
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,195,27,28,60,5,5e-05,0.0477,0:21:01.036947
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,196,27,28,60,6,5e-05,0.0331,0:21:16.457902
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,197,28,29,60,0,5e-05,0.0695,0:18:42.170174
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,198,28,29,60,1,5e-05,0.0313,0:20:49.905964
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,199,28,29,60,2,5e-05,0.0343,0:20:39.368608
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,200,28,29,60,3,5e-05,0.0284,0:20:49.332052
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,201,28,29,60,4,5e-05,0.0464,0:18:48.503332
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,202,28,29,60,5,5e-05,0.0626,0:20:31.479285
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,203,28,29,60,6,5e-05,0.0387,0:20:00.060096
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,204,29,30,60,0,5e-05,0.0355,0:20:11.684875
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,205,29,30,60,1,5e-05,0.0351,0:19:27.232434
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,206,29,30,60,2,5e-05,0.0686,0:14:32.339826
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,207,29,30,60,3,5e-05,0.0586,0:16:03.919474
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,208,29,30,60,4,5e-05,0.043,0:18:10.651902
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,209,29,30,60,5,5e-05,0.04,0:19:23.702568
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,210,29,30,60,6,5e-05,0.0215,0:19:17.479224
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,211,30,31,60,0,5e-05,0.0371,0:19:43.263052
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,212,30,31,60,1,5e-05,0.0392,0:19:34.472208
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,213,30,31,60,2,5e-05,0.0575,0:19:26.158879
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,214,30,31,60,3,5e-05,0.028,0:18:58.564024
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,215,30,31,60,4,5e-05,0.0495,0:17:37.095180
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,216,30,31,60,5,5e-05,0.0506,0:17:17.329550
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,217,30,31,60,6,5e-05,0.0474,0:19:16.208854
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,218,31,32,60,0,5e-05,0.0243,0:18:46.948778
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,219,31,32,60,1,5e-05,0.0246,0:18:53.533810
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,220,31,32,60,2,5e-05,0.0397,0:18:37.473089
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,221,31,32,60,3,5e-05,0.0599,0:16:58.778643
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,222,31,32,60,4,5e-05,0.0285,0:18:37.333116
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,223,31,32,60,5,5e-05,0.0408,0:17:02.005327
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,224,31,32,60,6,5e-05,0.0606,0:18:29.596810
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,225,32,33,60,0,5e-05,0.0343,0:16:20.795305
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,226,32,33,60,1,5e-05,0.0659,0:16:50.476984
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,227,32,33,60,2,5e-05,0.085,0:16:24.320215
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,228,32,33,60,3,5e-05,0.0495,0:16:11.589073
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,229,32,33,60,4,5e-05,0.0408,0:17:59.182049
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,230,32,33,60,5,5e-05,0.0849,0:14:27.634677
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,231,32,33,60,6,5e-05,0.0378,0:15:58.344955
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,232,33,34,60,0,5e-05,0.0407,0:13:58.687410
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,233,33,34,60,1,5e-05,0.0354,0:17:25.044718
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,234,33,34,60,2,5e-05,0.0645,0:15:38.347356
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,235,33,34,60,3,5e-05,0.0378,0:15:30.972212
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,236,33,34,60,4,5e-05,0.0328,0:17:06.552369
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,237,33,34,60,5,5e-05,0.0546,0:14:06.908770
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,238,33,34,60,6,5e-05,0.0164,0:16:51.970559
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,239,34,35,60,0,5e-05,0.0596,0:15:22.617851
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,240,34,35,60,1,5e-05,0.0247,0:17:19.703817
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,241,34,35,60,2,5e-05,0.0659,0:14:06.242903
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,242,34,35,60,3,5e-05,0.0218,0:16:27.481934
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,243,34,35,60,4,5e-05,0.0209,0:16:26.342290
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,244,34,35,60,5,5e-05,0.0267,0:17:10.796646
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,245,34,35,60,6,5e-05,0.0274,0:16:26.434477
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,246,35,36,60,0,5e-05,0.0576,0:15:04.013675
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,247,35,36,60,1,5e-05,0.0238,0:16:35.321566
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,248,35,36,60,2,5e-05,0.0257,0:16:31.923064
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,249,35,36,60,3,5e-05,0.0284,0:16:37.902721
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,250,35,36,60,4,5e-05,0.0526,0:15:04.024225
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,251,35,36,60,5,5e-05,0.0575,0:14:16.693220
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,252,35,36,60,6,5e-05,0.0139,0:15:36.539555
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,253,36,37,60,0,5e-05,0.0211,0:15:31.752754
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,254,36,37,60,1,5e-05,0.0489,0:14:04.006759
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,255,36,37,60,2,5e-05,0.0305,0:14:03.629302
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,256,36,37,60,3,5e-05,0.0624,0:14:05.082570
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,257,36,37,60,4,5e-05,0.0379,0:15:16.949532
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,258,36,37,60,5,5e-05,0.0502,0:15:00.670815
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,259,36,37,60,6,5e-05,0.0283,0:15:03.139564
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,260,37,38,60,0,5e-05,0.0469,0:13:41.599340
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,261,37,38,60,1,5e-05,0.0615,0:13:35.356861
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,262,37,38,60,2,5e-05,0.0382,0:13:36.161273
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,263,37,38,60,3,5e-05,0.0552,0:11:55.980610
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,264,37,38,60,4,5e-05,0.03,0:14:27.245853
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,265,37,38,60,5,5e-05,0.0391,0:14:27.690197
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,266,37,38,60,6,5e-05,0.0453,0:12:50.775165
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,267,38,39,60,0,5e-05,0.022,0:14:04.918675
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,268,38,39,60,1,5e-05,0.0336,0:14:07.024652
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,269,38,39,60,2,5e-05,0.0453,0:13:00.042697
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,270,38,39,60,3,5e-05,0.0276,0:14:08.252197
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,271,38,39,60,4,5e-05,0.0576,0:12:26.560609
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,272,38,39,60,5,5e-05,0.029,0:12:33.124569
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,273,38,39,60,6,5e-05,0.0157,0:13:35.645421
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,274,39,40,60,0,5e-05,0.0638,0:12:26.875666
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,275,39,40,60,1,5e-05,0.0749,0:11:01.869649
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,276,39,40,60,2,5e-05,0.0221,0:13:30.383945
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,277,39,40,60,3,5e-05,0.0319,0:13:22.910728
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,278,39,40,60,4,5e-05,0.064,0:12:00.724161
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,279,39,40,60,5,5e-05,0.0293,0:13:05.279790
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,280,39,40,60,6,5e-05,0.0163,0:12:57.346554
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,281,40,41,60,0,5e-05,0.022,0:13:00.284185
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,282,40,41,60,1,5e-05,0.0336,0:12:55.750232
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,283,40,41,60,2,5e-05,0.0517,0:11:41.710243
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,284,40,41,60,3,5e-05,0.0271,0:12:53.562362
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,285,40,41,60,4,5e-05,0.034,0:12:49.490514
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,286,40,41,60,5,5e-05,0.0706,0:10:20.900617
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,287,40,41,60,6,5e-05,0.0335,0:12:35.034199
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,288,41,42,60,0,5e-05,0.0256,0:12:18.950663
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,289,41,42,60,1,5e-05,0.0431,0:11:09.512598
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,290,41,42,60,2,5e-05,0.0457,0:11:13.927501
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,291,41,42,60,3,5e-05,0.0307,0:11:56.202580
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,292,41,42,60,4,5e-05,0.0535,0:09:48.448000
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,293,41,42,60,5,5e-05,0.036,0:11:54.699064
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,294,41,42,60,6,5e-05,0.033,0:10:31.324857
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,295,42,43,60,0,5e-05,0.0585,0:10:42.897112
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,296,42,43,60,1,5e-05,0.0507,0:10:30.146317
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,297,42,43,60,2,5e-05,0.0387,0:10:16.513817
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,298,42,43,60,3,5e-05,0.0517,0:10:22.569483
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,299,42,43,60,4,5e-05,0.0285,0:10:04.859268
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,300,42,43,60,5,5e-05,0.0339,0:11:27.328114
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,301,42,43,60,6,5e-05,0.032,0:11:15.727758
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,302,43,44,60,0,5e-05,0.0497,0:11:02.769276
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,303,43,44,60,1,5e-05,0.0147,0:11:00.426075
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,304,43,44,60,2,5e-05,0.0236,0:10:48.308393
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,305,43,44,60,3,5e-05,0.0387,0:10:51.344647
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,306,43,44,60,4,5e-05,0.0276,0:09:34.189741
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,307,43,44,60,5,5e-05,0.0615,0:09:38.631560
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,308,43,44,60,6,5e-05,0.0769,0:08:25.853475
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,309,44,45,60,0,5e-05,0.0378,0:10:26.234333
PyTorch,G:\科研\图像融合\培育期Jittor_SIBA\logs\pytorch_msrs_roadscene_60e_20260727_siba_official_protocol\train.log,310,44,45,60,1,5e-05,0.0438,0:09:32.567639
