name,height,width,max_abs_uint8,mean_abs_uint8,differing_values,value_count,psnr_db
03109.png,384,512,82,4.6134796142578125,517022,589824,32.39432439036016
03143.png,384,512,60,4.644877115885417,536762,589824,32.473592783771494
03173.png,384,512,54,3.9503411187065973,514252,589824,33.59885645493107
03219.png,384,512,83,3.951137966579861,546136,589824,33.48124901640874
03260.png,384,512,72,5.97184075249566,538529,589824,30.46028157228554
03281.png,384,512,107,4.5206044514973955,541977,589824,32.65236539431547
03289.png,384,512,60,5.260067409939236,516038,589824,31.341984360438847
03354.png,384,512,58,4.58986070421007,511732,589824,32.09019712751947
03375.png,384,512,70,4.167054918077257,514787,589824,32.754700657641266
03381.png,384,512,92,3.9123721652560763,526615,589824,33.42973423233914
03409.png,384,512,85,4.112209743923611,534619,589824,33.280341325107734
03417.png,384,512,74,4.777030097113715,519456,589824,32.08282006476513
03433.png,384,512,91,4.448415120442708,524502,589824,32.11988077254593
03438.png,384,512,103,4.543475680881077,526452,589824,32.09576893616527
03462.png,384,512,66,3.325919257269965,515125,589824,34.522422923140866
03473.png,384,512,80,2.95400153266059,520442,589824,35.452007978767085
03575.png,384,512,110,3.87972174750434,530356,589824,32.58423707298935
03589.png,384,512,78,4.799507988823785,545205,589824,32.230119172564905
03600.png,384,512,98,3.0828060574001737,524121,589824,34.58310897585671
03640.png,384,512,76,2.820073445638021,500850,589824,35.289647298382306
03708.png,384,512,84,4.0859527587890625,530719,589824,32.85592847182642
03719.png,384,512,99,4.090057373046875,534577,589824,33.159601482925495
03769.png,384,512,92,2.8397013346354165,491313,589824,34.68002572299382
03813.png,384,512,77,2.826326158311632,554051,589824,35.60445999660835
03836.png,384,512,81,4.3432769775390625,535631,589824,32.708281289726095
03878.png,384,512,42,4.585323757595486,558938,589824,32.27661517100056
03989.png,384,512,71,4.2921702067057295,574790,589824,33.78758565207208
04006.png,384,512,106,5.197316487630208,555481,589824,30.735136709015155
04018.png,384,512,48,3.5459459092881946,566424,589824,34.996716258336285
04026.png,384,512,37,3.404908921983507,564562,589824,35.40820942788741
04053.png,384,512,84,5.6548716227213545,552418,589824,29.726603173149037
04092.png,384,512,77,5.67502678765191,556457,589824,29.651561985588707
04160.png,384,512,87,2.9802958170572915,497713,589824,34.76356137443618
