name,height,width,max_abs_uint8,mean_abs_uint8,differing_values,value_count,psnr_db
02073.png,384,512,41,2.550565931532118,522177,589824,36.53040408839235
02083.png,384,512,36,2.615473429361979,521535,589824,36.26388475416309
02090.png,384,512,43,2.5208943684895835,518984,589824,36.391097443299245
02102.png,384,512,52,3.089565700954861,549098,589824,35.91768360811804
02119.png,384,512,53,3.855438232421875,554324,589824,33.80942904237446
02120.png,384,512,43,5.096133761935764,558688,589824,32.39044262960412
02142.png,384,512,36,3.9169243706597223,562707,589824,34.22838850512079
02163.png,384,512,42,2.556543986002604,543749,589824,38.42759749854074
02180.png,384,512,40,1.977266099717882,530825,589824,39.088747307465795
02195.png,384,512,35,2.067840576171875,529100,589824,38.39465999314403
02213.png,384,512,46,1.9137064615885417,480188,589824,38.190543153363286
02233.png,384,512,41,1.9199964735243056,534551,589824,39.45294974540276
02236.png,384,512,43,2.2234700520833335,552952,589824,37.92141199395211
02249.png,384,512,42,2.834438747829861,556734,589824,36.64401253485323
02278.png,384,512,35,2.380398220486111,544687,589824,37.84411379960461
02296.png,384,512,45,2.33132086859809,532754,589824,36.673585912149484
02310.png,384,512,42,2.1328548855251737,514949,589824,38.11380088471219
02317.png,384,512,37,1.813993665907118,513404,589824,39.628768820740845
02322.png,384,512,62,2.457700941297743,431537,589824,35.448345879507634
02337.png,384,512,36,2.723846435546875,540333,589824,35.559617602385714
02352.png,384,512,41,2.8896976047092013,527313,589824,35.77086651418916
02369.png,384,512,39,3.0058729383680554,557480,589824,36.26686683136187
02394.png,384,512,36,2.6438802083333335,518796,589824,35.670286122986006
02405.png,384,512,43,3.518122355143229,552882,589824,36.04058855656933
02440.png,384,512,40,3.225070529513889,544646,589824,36.30675252534873
02450.png,384,512,36,3.030217488606771,549528,589824,36.814917134175985
02455.png,384,512,74,3.042236328125,538997,589824,35.63952612202461
02464.png,384,512,68,2.527335272894965,544018,589824,37.10083842553948
02473.png,384,512,58,2.2808295355902777,541168,589824,37.32176253214747
02478.png,384,512,54,2.8525390625,541931,589824,36.73655635147104
02486.png,384,512,48,2.070158216688368,528098,589824,38.9235218273456
02495.png,384,512,45,2.4024200439453125,555095,589824,38.17356713715051
02522.png,384,512,50,2.53385247124566,540436,589824,37.96599082377804
02527.png,384,512,55,1.9100392659505208,475721,589824,39.45644432667162
02530.png,384,512,38,2.347781711154514,494230,589824,37.94044600120007
02533.png,384,512,40,1.5162200927734375,484255,589824,42.03380434852956
02544.png,384,512,83,1.7802683512369792,481295,589824,40.513701227490586
02556.png,384,512,36,2.43471442328559,542618,589824,38.9825461274561
02572.png,384,512,35,2.3572998046875,543120,589824,39.020244564005424
02606.png,384,512,40,1.5839742024739583,386779,589824,38.895049631142186
02611.png,384,512,40,2.0311787923177085,528228,589824,39.288748385534674
02624.png,384,512,38,2.994415283203125,510446,589824,34.289463921392
02641.png,210,390,33,4.465343915343915,236817,245700,34.378612882157064
02651.png,210,390,79,4.026984126984127,236818,245700,35.05528251612987
02658.png,210,390,26,3.901884411884412,233210,245700,34.99609997678149
02667.png,200,370,37,4.764923423423423,204956,222000,32.89598072384733
02709.png,384,512,52,3.837246365017361,513441,589824,31.724055174224194
02720.png,384,512,52,4.003848605685764,566979,589824,34.11113953290301
02731.png,384,512,52,3.987636990017361,568401,589824,34.31377889349454
02739.png,384,512,42,4.439434475368923,559873,589824,32.61246975671565
02754.png,384,512,44,3.7218254937065973,553218,589824,35.44471741080002
02757.png,384,512,38,1.7527499728732638,520493,589824,41.42314730966265
02762.png,384,512,32,2.9778323703342013,563694,589824,37.28189346365046
02778.png,384,512,55,1.9336683485243056,506932,589824,39.483510241920754
02786.png,384,512,68,4.0815175374348955,560202,589824,32.952346805831645
02816.png,384,512,62,5.024078369140625,572774,589824,31.959064626549512
02821.png,384,512,78,4.906253390842014,572001,589824,32.2141726157282
02846.png,384,512,33,2.6323666042751737,558223,589824,37.542167319444616
02860.png,384,512,61,2.524103800455729,534283,589824,37.37265476946438
02869.png,384,512,61,3.70230950249566,550760,589824,33.52723817863742
02896.png,260,440,43,3.797395104895105,320514,343200,34.89307733906362
02956.png,384,512,40,1.9738922119140625,419569,589824,37.38577159128497
03019.png,384,512,72,3.7299974229600696,568186,589824,34.8317823337804
03045.png,384,512,79,4.94297112358941,568954,589824,32.1218133518151
03100.png,384,512,77,2.5500962999131946,550225,589824,36.369707434880226
03109.png,384,512,38,3.138246324327257,556490,589824,36.39904499781988
03143.png,384,512,39,3.321380615234375,568602,589824,35.44055176491038
03173.png,384,512,29,2.729007297092014,553853,589824,37.222075811542126
03219.png,384,512,42,2.910220675998264,555831,589824,36.016996180783565
03260.png,384,512,46,2.706631130642361,511406,589824,36.035937452618
03281.png,384,512,49,2.9922620985243054,437601,589824,33.712437272523644
03289.png,384,512,40,1.8236524793836806,402748,589824,38.034330597196345
03354.png,384,512,35,2.0721266004774304,470154,589824,38.381513119058155
03375.png,384,512,42,2.0582207573784723,448167,589824,37.793953750191854
03381.png,384,512,45,1.9597100151909723,473601,589824,37.51614106829071
03409.png,384,512,43,2.0279388427734375,508931,589824,37.589682847051016
03417.png,384,512,39,2.9413553873697915,429725,589824,34.02058369163446
03433.png,384,512,54,3.192374335394965,558314,589824,36.094194812177506
03438.png,384,512,43,2.873987833658854,476597,589824,34.36237614657199
03462.png,384,512,72,2.573703342013889,513466,589824,35.45763782264835
03473.png,384,512,82,3.7935892740885415,562114,589824,34.913501122908734
03575.png,384,512,43,1.9758266872829862,310325,589824,35.759002744347875
03589.png,384,512,44,2.378475613064236,510120,589824,36.47125826576432
03600.png,384,512,59,3.482972886827257,484635,589824,32.377946405576935
03640.png,384,512,51,1.9874810112847223,422257,589824,37.328833340888636
03708.png,384,512,50,3.386344061957465,533705,589824,34.08552077596532
03719.png,384,512,50,3.60595703125,549453,589824,33.55898879066661
03769.png,384,512,40,4.089933607313368,568200,589824,34.51407175443646
03813.png,384,512,42,2.8282945421006946,568683,589824,36.536191687027596
03836.png,384,512,36,4.382958306206597,574262,589824,34.0424285245923
03878.png,384,512,69,2.5341678195529513,498162,589824,36.923694414582755
03989.png,384,512,55,2.3678758409288196,538056,589824,38.042607081030084
04006.png,384,512,62,3.296500311957465,535642,589824,35.16191218452207
04018.png,384,512,58,3.626551310221354,567693,589824,35.928382226376975
04026.png,384,512,49,2.949708726671007,545636,589824,37.13448707754273
04053.png,384,512,46,2.8371768527560763,557762,589824,37.07356611515396
04092.png,384,512,51,3.102788289388021,553040,589824,36.25806164128079
04160.png,384,512,34,2.741546630859375,542183,589824,37.95626366416586
