timestamp,gpu_name,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_draw_w
2026/08/01 17:55:10.486, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 229.78
2026/08/01 17:55:11.584, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 222.59
2026/08/01 17:55:12.630, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 225.87
2026/08/01 17:55:13.677, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 223.70
2026/08/01 17:55:14.726, NVIDIA GeForce RTX 3090, 8261, 24576, 94, 223.22
2026/08/01 17:55:15.774, NVIDIA GeForce RTX 3090, 8261, 24576, 98, 229.25
2026/08/01 17:55:16.824, NVIDIA GeForce RTX 3090, 8261, 24576, 82, 228.45
2026/08/01 17:55:17.878, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 222.07
2026/08/01 17:55:18.949, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 224.22
2026/08/01 17:55:19.998, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 224.82
2026/08/01 17:55:21.067, NVIDIA GeForce RTX 3090, 8261, 24576, 89, 228.34
2026/08/01 17:55:22.114, NVIDIA GeForce RTX 3090, 8261, 24576, 40, 222.45
2026/08/01 17:55:23.166, NVIDIA GeForce RTX 3090, 8261, 24576, 89, 227.20
2026/08/01 17:55:24.212, NVIDIA GeForce RTX 3090, 8261, 24576, 57, 222.23
2026/08/01 17:55:25.261, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 225.20
2026/08/01 17:55:26.332, NVIDIA GeForce RTX 3090, 8261, 24576, 61, 226.80
2026/08/01 17:55:27.400, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 227.41
2026/08/01 17:55:28.468, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 224.83
2026/08/01 17:55:29.518, NVIDIA GeForce RTX 3090, 8261, 24576, 40, 225.01
2026/08/01 17:55:30.564, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 223.91
2026/08/01 17:55:31.608, NVIDIA GeForce RTX 3090, 8261, 24576, 93, 230.67
2026/08/01 17:55:32.652, NVIDIA GeForce RTX 3090, 8261, 24576, 78, 229.85
2026/08/01 17:55:33.716, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 225.95
2026/08/01 17:55:34.760, NVIDIA GeForce RTX 3090, 8261, 24576, 50, 226.53
2026/08/01 17:55:35.809, NVIDIA GeForce RTX 3090, 8261, 24576, 71, 224.34
2026/08/01 17:55:36.856, NVIDIA GeForce RTX 3090, 8261, 24576, 51, 226.56
2026/08/01 17:55:37.943, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.23
2026/08/01 17:55:38.989, NVIDIA GeForce RTX 3090, 8261, 24576, 60, 227.69
2026/08/01 17:55:40.032, NVIDIA GeForce RTX 3090, 8261, 24576, 93, 225.84
2026/08/01 17:55:41.080, NVIDIA GeForce RTX 3090, 8261, 24576, 77, 226.94
2026/08/01 17:55:42.128, NVIDIA GeForce RTX 3090, 8261, 24576, 97, 226.46
2026/08/01 17:55:43.174, NVIDIA GeForce RTX 3090, 8261, 24576, 65, 227.01
2026/08/01 17:55:44.220, NVIDIA GeForce RTX 3090, 8261, 24576, 96, 227.84
2026/08/01 17:55:45.287, NVIDIA GeForce RTX 3090, 8261, 24576, 84, 227.12
2026/08/01 17:55:46.336, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.73
2026/08/01 17:55:47.385, NVIDIA GeForce RTX 3090, 8261, 24576, 54, 226.86
2026/08/01 17:55:48.432, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 224.56
2026/08/01 17:55:49.477, NVIDIA GeForce RTX 3090, 8261, 24576, 59, 226.71
2026/08/01 17:55:50.547, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 228.24
2026/08/01 17:55:51.592, NVIDIA GeForce RTX 3090, 8261, 24576, 73, 223.94
2026/08/01 17:55:52.617, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.04
2026/08/01 17:55:53.659, NVIDIA GeForce RTX 3090, 8261, 24576, 76, 226.90
2026/08/01 17:55:54.704, NVIDIA GeForce RTX 3090, 8261, 24576, 97, 225.81
2026/08/01 17:55:55.748, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 228.73
2026/08/01 17:55:56.816, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.82
2026/08/01 17:55:57.905, NVIDIA GeForce RTX 3090, 8261, 24576, 33, 225.33
2026/08/01 17:55:58.996, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 226.77
2026/08/01 17:56:00.040, NVIDIA GeForce RTX 3090, 8261, 24576, 57, 223.24
2026/08/01 17:56:01.103, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.76
2026/08/01 17:56:02.148, NVIDIA GeForce RTX 3090, 8261, 24576, 37, 225.27
2026/08/01 17:56:03.239, NVIDIA GeForce RTX 3090, 8261, 24576, 93, 227.94
2026/08/01 17:56:04.288, NVIDIA GeForce RTX 3090, 8261, 24576, 94, 224.36
2026/08/01 17:56:05.355, NVIDIA GeForce RTX 3090, 8261, 24576, 75, 227.07
2026/08/01 17:56:06.400, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.48
2026/08/01 17:56:07.448, NVIDIA GeForce RTX 3090, 8261, 24576, 99, 228.10
2026/08/01 17:56:08.497, NVIDIA GeForce RTX 3090, 8261, 24576, 84, 228.45
2026/08/01 17:56:09.544, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 226.14
2026/08/01 17:56:10.632, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.60
2026/08/01 17:56:11.686, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 224.51
2026/08/01 17:56:12.738, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.25
2026/08/01 17:56:13.793, NVIDIA GeForce RTX 3090, 8261, 24576, 34, 223.18
2026/08/01 17:56:14.844, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 225.64
2026/08/01 17:56:15.908, NVIDIA GeForce RTX 3090, 8261, 24576, 31, 224.34
2026/08/01 17:56:16.956, NVIDIA GeForce RTX 3090, 8261, 24576, 46, 227.44
2026/08/01 17:56:18.002, NVIDIA GeForce RTX 3090, 8261, 24576, 64, 228.48
2026/08/01 17:56:19.048, NVIDIA GeForce RTX 3090, 8261, 24576, 40, 224.03
2026/08/01 17:56:20.092, NVIDIA GeForce RTX 3090, 8261, 24576, 96, 229.67
2026/08/01 17:56:21.159, NVIDIA GeForce RTX 3090, 8261, 24576, 49, 226.46
2026/08/01 17:56:22.243, NVIDIA GeForce RTX 3090, 8261, 24576, 99, 228.22
2026/08/01 17:56:23.331, NVIDIA GeForce RTX 3090, 8261, 24576, 40, 227.03
2026/08/01 17:56:24.395, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 223.29
2026/08/01 17:56:25.440, NVIDIA GeForce RTX 3090, 8261, 24576, 57, 226.30
2026/08/01 17:56:26.485, NVIDIA GeForce RTX 3090, 8261, 24576, 37, 222.60
2026/08/01 17:56:27.533, NVIDIA GeForce RTX 3090, 8261, 24576, 75, 226.85
2026/08/01 17:56:28.580, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 225.93
2026/08/01 17:56:29.626, NVIDIA GeForce RTX 3090, 8261, 24576, 41, 225.85
2026/08/01 17:56:30.691, NVIDIA GeForce RTX 3090, 8261, 24576, 55, 227.83
2026/08/01 17:56:31.756, NVIDIA GeForce RTX 3090, 8261, 24576, 32, 227.09
2026/08/01 17:56:32.800, NVIDIA GeForce RTX 3090, 8261, 24576, 70, 228.86
2026/08/01 17:56:33.844, NVIDIA GeForce RTX 3090, 8261, 24576, 45, 222.69
2026/08/01 17:56:34.888, NVIDIA GeForce RTX 3090, 8261, 24576, 54, 227.08
2026/08/01 17:56:35.951, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 222.47
2026/08/01 17:56:36.996, NVIDIA GeForce RTX 3090, 8261, 24576, 45, 226.90
2026/08/01 17:56:38.059, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.61
2026/08/01 17:56:39.106, NVIDIA GeForce RTX 3090, 8261, 24576, 80, 229.31
2026/08/01 17:56:40.176, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 229.01
2026/08/01 17:56:41.222, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 225.60
2026/08/01 17:56:42.292, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 224.82
2026/08/01 17:56:43.338, NVIDIA GeForce RTX 3090, 8261, 24576, 78, 226.29
2026/08/01 17:56:44.408, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.10
2026/08/01 17:56:45.496, NVIDIA GeForce RTX 3090, 8261, 24576, 57, 227.17
2026/08/01 17:56:46.584, NVIDIA GeForce RTX 3090, 8261, 24576, 56, 227.97
2026/08/01 17:56:47.634, NVIDIA GeForce RTX 3090, 8261, 24576, 55, 222.48
2026/08/01 17:56:48.700, NVIDIA GeForce RTX 3090, 8261, 24576, 55, 227.77
2026/08/01 17:56:49.768, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.43
2026/08/01 17:56:50.814, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 227.40
2026/08/01 17:56:51.903, NVIDIA GeForce RTX 3090, 8261, 24576, 93, 228.19
2026/08/01 17:56:52.951, NVIDIA GeForce RTX 3090, 8261, 24576, 98, 227.00
2026/08/01 17:56:54.002, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 224.87
2026/08/01 17:56:55.072, NVIDIA GeForce RTX 3090, 8261, 24576, 49, 226.94
2026/08/01 17:56:56.121, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 228.20
2026/08/01 17:56:57.170, NVIDIA GeForce RTX 3090, 8261, 24576, 44, 223.52
2026/08/01 17:56:58.236, NVIDIA GeForce RTX 3090, 8261, 24576, 71, 227.32
2026/08/01 17:56:59.286, NVIDIA GeForce RTX 3090, 8261, 24576, 28, 222.30
2026/08/01 17:57:00.334, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 224.80
2026/08/01 17:57:01.382, NVIDIA GeForce RTX 3090, 8261, 24576, 61, 224.09
2026/08/01 17:57:02.434, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 224.85
2026/08/01 17:57:03.481, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 223.62
2026/08/01 17:57:04.576, NVIDIA GeForce RTX 3090, 8261, 24576, 67, 225.73
2026/08/01 17:57:05.626, NVIDIA GeForce RTX 3090, 8261, 24576, 82, 230.28
2026/08/01 17:57:06.690, NVIDIA GeForce RTX 3090, 8261, 24576, 40, 222.20
2026/08/01 17:57:07.738, NVIDIA GeForce RTX 3090, 8261, 24576, 45, 223.30
2026/08/01 17:57:08.804, NVIDIA GeForce RTX 3090, 8261, 24576, 59, 227.85
2026/08/01 17:57:09.896, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 227.81
2026/08/01 17:57:10.940, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 226.99
2026/08/01 17:57:11.985, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 226.29
2026/08/01 17:57:13.038, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.96
2026/08/01 17:57:14.090, NVIDIA GeForce RTX 3090, 8261, 24576, 68, 227.10
2026/08/01 17:57:15.160, NVIDIA GeForce RTX 3090, 8261, 24576, 51, 223.84
2026/08/01 17:57:16.210, NVIDIA GeForce RTX 3090, 8261, 24576, 62, 226.76
2026/08/01 17:57:17.258, NVIDIA GeForce RTX 3090, 8261, 24576, 64, 226.93
2026/08/01 17:57:18.324, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 226.85
2026/08/01 17:57:19.374, NVIDIA GeForce RTX 3090, 8261, 24576, 79, 229.76
2026/08/01 17:57:20.421, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 227.35
2026/08/01 17:57:21.507, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.98
2026/08/01 17:57:22.554, NVIDIA GeForce RTX 3090, 8261, 24576, 84, 227.68
2026/08/01 17:57:23.602, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 226.51
2026/08/01 17:57:24.650, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 226.89
2026/08/01 17:57:25.736, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 223.94
2026/08/01 17:57:26.790, NVIDIA GeForce RTX 3090, 8261, 24576, 88, 230.03
2026/08/01 17:57:27.860, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 222.44
2026/08/01 17:57:28.910, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 223.72
2026/08/01 17:57:29.957, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 224.00
2026/08/01 17:57:31.005, NVIDIA GeForce RTX 3090, 8261, 24576, 96, 226.86
2026/08/01 17:57:32.075, NVIDIA GeForce RTX 3090, 8261, 24576, 93, 224.30
2026/08/01 17:57:33.122, NVIDIA GeForce RTX 3090, 8261, 24576, 95, 228.45
2026/08/01 17:57:34.188, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.42
2026/08/01 17:57:35.234, NVIDIA GeForce RTX 3090, 8261, 24576, 79, 225.48
2026/08/01 17:57:36.284, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.43
2026/08/01 17:57:37.333, NVIDIA GeForce RTX 3090, 8261, 24576, 87, 226.82
2026/08/01 17:57:38.395, NVIDIA GeForce RTX 3090, 8261, 24576, 86, 230.42
2026/08/01 17:57:39.467, NVIDIA GeForce RTX 3090, 8261, 24576, 35, 222.32
2026/08/01 17:57:40.512, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 223.02
2026/08/01 17:57:41.556, NVIDIA GeForce RTX 3090, 8261, 24576, 48, 226.51
2026/08/01 17:57:42.605, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 224.34
2026/08/01 17:57:43.656, NVIDIA GeForce RTX 3090, 8261, 24576, 63, 225.44
2026/08/01 17:57:44.700, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.40
2026/08/01 17:57:45.767, NVIDIA GeForce RTX 3090, 8261, 24576, 49, 225.23
2026/08/01 17:57:46.820, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 225.51
2026/08/01 17:57:47.896, NVIDIA GeForce RTX 3090, 8261, 24576, 40, 225.31
2026/08/01 17:57:48.964, NVIDIA GeForce RTX 3090, 8261, 24576, 71, 228.97
2026/08/01 17:57:50.013, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 223.49
2026/08/01 17:57:51.083, NVIDIA GeForce RTX 3090, 8261, 24576, 95, 229.62
2026/08/01 17:57:52.155, NVIDIA GeForce RTX 3090, 8261, 24576, 88, 228.94
2026/08/01 17:57:53.200, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 226.19
2026/08/01 17:57:54.249, NVIDIA GeForce RTX 3090, 8261, 24576, 93, 223.71
2026/08/01 17:57:55.296, NVIDIA GeForce RTX 3090, 8261, 24576, 62, 225.65
2026/08/01 17:57:56.341, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.24
2026/08/01 17:57:57.407, NVIDIA GeForce RTX 3090, 8261, 24576, 85, 229.12
2026/08/01 17:57:58.476, NVIDIA GeForce RTX 3090, 8261, 24576, 89, 230.05
2026/08/01 17:57:59.525, NVIDIA GeForce RTX 3090, 8261, 24576, 95, 223.63
2026/08/01 17:58:00.595, NVIDIA GeForce RTX 3090, 8261, 24576, 74, 226.62
2026/08/01 17:58:01.659, NVIDIA GeForce RTX 3090, 8261, 24576, 63, 227.69
2026/08/01 17:58:02.724, NVIDIA GeForce RTX 3090, 8261, 24576, 38, 227.61
2026/08/01 17:58:03.796, NVIDIA GeForce RTX 3090, 8261, 24576, 82, 228.70
2026/08/01 17:58:04.863, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 227.70
2026/08/01 17:58:05.908, NVIDIA GeForce RTX 3090, 8261, 24576, 96, 225.68
2026/08/01 17:58:06.971, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 225.16
2026/08/01 17:58:08.040, NVIDIA GeForce RTX 3090, 8261, 24576, 68, 226.20
2026/08/01 17:58:09.085, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 225.29
2026/08/01 17:58:10.155, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 225.37
2026/08/01 17:58:11.200, NVIDIA GeForce RTX 3090, 8261, 24576, 85, 224.38
2026/08/01 17:58:12.283, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 228.82
2026/08/01 17:58:13.329, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 223.14
2026/08/01 17:58:14.391, NVIDIA GeForce RTX 3090, 8261, 24576, 83, 227.29
2026/08/01 17:58:15.455, NVIDIA GeForce RTX 3090, 8261, 24576, 61, 224.64
2026/08/01 17:58:16.501, NVIDIA GeForce RTX 3090, 8261, 24576, 40, 224.47
2026/08/01 17:58:17.550, NVIDIA GeForce RTX 3090, 8261, 24576, 82, 229.06
2026/08/01 17:58:18.598, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 222.82
2026/08/01 17:58:19.650, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 232.03
2026/08/01 17:58:20.719, NVIDIA GeForce RTX 3090, 8261, 24576, 75, 226.87
2026/08/01 17:58:21.808, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 227.57
2026/08/01 17:58:22.895, NVIDIA GeForce RTX 3090, 8261, 24576, 80, 225.13
2026/08/01 17:58:23.944, NVIDIA GeForce RTX 3090, 8261, 24576, 44, 222.39
2026/08/01 17:58:24.972, NVIDIA GeForce RTX 3090, 8261, 24576, 71, 227.39
2026/08/01 17:58:26.016, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 229.54
2026/08/01 17:58:27.060, NVIDIA GeForce RTX 3090, 8261, 24576, 32, 223.22
2026/08/01 17:58:28.104, NVIDIA GeForce RTX 3090, 8261, 24576, 81, 227.01
2026/08/01 17:58:29.175, NVIDIA GeForce RTX 3090, 8261, 24576, 34, 222.41
2026/08/01 17:58:30.220, NVIDIA GeForce RTX 3090, 8261, 24576, 61, 227.63
2026/08/01 17:58:31.292, NVIDIA GeForce RTX 3090, 8261, 24576, 55, 222.04
2026/08/01 17:58:32.341, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 222.96
2026/08/01 17:58:33.433, NVIDIA GeForce RTX 3090, 8261, 24576, 61, 227.18
2026/08/01 17:58:34.462, NVIDIA GeForce RTX 3090, 8261, 24576, 36, 222.44
2026/08/01 17:58:35.512, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.31
2026/08/01 17:58:36.579, NVIDIA GeForce RTX 3090, 8261, 24576, 46, 224.27
2026/08/01 17:58:37.643, NVIDIA GeForce RTX 3090, 8261, 24576, 67, 227.54
2026/08/01 17:58:38.689, NVIDIA GeForce RTX 3090, 8261, 24576, 40, 225.51
2026/08/01 17:58:39.736, NVIDIA GeForce RTX 3090, 8261, 24576, 63, 225.20
2026/08/01 17:58:40.781, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 226.51
2026/08/01 17:58:41.836, NVIDIA GeForce RTX 3090, 8261, 24576, 86, 225.65
2026/08/01 17:58:42.900, NVIDIA GeForce RTX 3090, 8261, 24576, 61, 227.56
2026/08/01 17:58:43.945, NVIDIA GeForce RTX 3090, 8261, 24576, 90, 224.92
2026/08/01 17:58:45.012, NVIDIA GeForce RTX 3090, 8261, 24576, 54, 227.85
2026/08/01 17:58:46.079, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 227.66
2026/08/01 17:58:47.127, NVIDIA GeForce RTX 3090, 8261, 24576, 89, 226.37
2026/08/01 17:58:48.196, NVIDIA GeForce RTX 3090, 8261, 24576, 98, 225.81
2026/08/01 17:58:49.264, NVIDIA GeForce RTX 3090, 8261, 24576, 60, 228.43
2026/08/01 17:58:50.313, NVIDIA GeForce RTX 3090, 8261, 24576, 76, 228.07
2026/08/01 17:58:51.362, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 223.79
2026/08/01 17:58:52.428, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 230.36
2026/08/01 17:58:53.500, NVIDIA GeForce RTX 3090, 8261, 24576, 79, 229.64
2026/08/01 17:58:54.592, NVIDIA GeForce RTX 3090, 8261, 24576, 85, 230.80
2026/08/01 17:58:55.641, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 222.85
2026/08/01 17:58:56.708, NVIDIA GeForce RTX 3090, 8261, 24576, 73, 227.42
2026/08/01 17:58:57.762, NVIDIA GeForce RTX 3090, 8261, 24576, 54, 222.22
2026/08/01 17:58:58.836, NVIDIA GeForce RTX 3090, 8261, 24576, 46, 223.04
2026/08/01 17:58:59.904, NVIDIA GeForce RTX 3090, 8261, 24576, 62, 226.87
2026/08/01 17:59:00.952, NVIDIA GeForce RTX 3090, 8261, 24576, 54, 226.23
2026/08/01 17:59:02.016, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 225.88
2026/08/01 17:59:03.066, NVIDIA GeForce RTX 3090, 8261, 24576, 34, 222.40
2026/08/01 17:59:04.132, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 225.69
2026/08/01 17:59:05.204, NVIDIA GeForce RTX 3090, 8261, 24576, 76, 223.62
2026/08/01 17:59:06.254, NVIDIA GeForce RTX 3090, 8261, 24576, 62, 227.89
2026/08/01 17:59:07.302, NVIDIA GeForce RTX 3090, 8261, 24576, 36, 225.93
2026/08/01 17:59:08.350, NVIDIA GeForce RTX 3090, 8261, 24576, 79, 226.31
2026/08/01 17:59:09.440, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 226.38
2026/08/01 17:59:10.490, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.57
2026/08/01 17:59:11.556, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 224.24
2026/08/01 17:59:12.606, NVIDIA GeForce RTX 3090, 8261, 24576, 82, 226.95
2026/08/01 17:59:13.658, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 226.01
2026/08/01 17:59:14.728, NVIDIA GeForce RTX 3090, 8261, 24576, 76, 226.79
2026/08/01 17:59:15.816, NVIDIA GeForce RTX 3090, 8261, 24576, 41, 222.27
2026/08/01 17:59:16.845, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 226.41
2026/08/01 17:59:17.912, NVIDIA GeForce RTX 3090, 8261, 24576, 45, 223.77
2026/08/01 17:59:18.984, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 225.45
2026/08/01 17:59:20.040, NVIDIA GeForce RTX 3090, 8261, 24576, 86, 224.65
2026/08/01 17:59:21.085, NVIDIA GeForce RTX 3090, 8261, 24576, 99, 225.94
2026/08/01 17:59:22.156, NVIDIA GeForce RTX 3090, 8261, 24576, 57, 224.85
2026/08/01 17:59:23.244, NVIDIA GeForce RTX 3090, 8261, 24576, 63, 226.40
2026/08/01 17:59:24.294, NVIDIA GeForce RTX 3090, 8261, 24576, 44, 226.86
2026/08/01 17:59:25.342, NVIDIA GeForce RTX 3090, 8261, 24576, 44, 222.71
2026/08/01 17:59:26.390, NVIDIA GeForce RTX 3090, 8261, 24576, 43, 227.07
2026/08/01 17:59:27.438, NVIDIA GeForce RTX 3090, 8261, 24576, 49, 227.32
2026/08/01 17:59:28.490, NVIDIA GeForce RTX 3090, 8261, 24576, 66, 223.86
2026/08/01 17:59:29.542, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 227.69
2026/08/01 17:59:30.608, NVIDIA GeForce RTX 3090, 8261, 24576, 48, 222.91
2026/08/01 17:59:31.676, NVIDIA GeForce RTX 3090, 8261, 24576, 61, 227.40
2026/08/01 17:59:32.726, NVIDIA GeForce RTX 3090, 8261, 24576, 68, 224.67
2026/08/01 17:59:33.774, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 223.47
2026/08/01 17:59:34.822, NVIDIA GeForce RTX 3090, 8261, 24576, 44, 225.65
2026/08/01 17:59:35.888, NVIDIA GeForce RTX 3090, 8261, 24576, 29, 222.07
2026/08/01 17:59:36.976, NVIDIA GeForce RTX 3090, 8261, 24576, 64, 227.92
2026/08/01 17:59:38.026, NVIDIA GeForce RTX 3090, 8261, 24576, 55, 222.08
2026/08/01 17:59:39.074, NVIDIA GeForce RTX 3090, 8261, 24576, 50, 224.73
2026/08/01 17:59:40.124, NVIDIA GeForce RTX 3090, 8261, 24576, 53, 226.55
2026/08/01 17:59:41.206, NVIDIA GeForce RTX 3090, 8261, 24576, 37, 222.57
2026/08/01 17:59:42.253, NVIDIA GeForce RTX 3090, 8261, 24576, 96, 230.83
2026/08/01 17:59:43.301, NVIDIA GeForce RTX 3090, 8261, 24576, 41, 226.18
2026/08/01 17:59:44.349, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.31
2026/08/01 17:59:45.397, NVIDIA GeForce RTX 3090, 8261, 24576, 66, 227.60
2026/08/01 17:59:46.487, NVIDIA GeForce RTX 3090, 8261, 24576, 91, 226.99
2026/08/01 17:59:47.536, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 229.09
2026/08/01 17:59:48.580, NVIDIA GeForce RTX 3090, 8261, 24576, 73, 227.35
2026/08/01 17:59:49.624, NVIDIA GeForce RTX 3090, 8261, 24576, 99, 225.84
2026/08/01 17:59:50.690, NVIDIA GeForce RTX 3090, 8261, 24576, 78, 226.89
2026/08/01 17:59:51.756, NVIDIA GeForce RTX 3090, 8261, 24576, 35, 222.35
2026/08/01 17:59:52.808, NVIDIA GeForce RTX 3090, 8261, 24576, 79, 226.66
2026/08/01 17:59:53.881, NVIDIA GeForce RTX 3090, 8261, 24576, 41, 222.38
2026/08/01 17:59:54.931, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 223.20
2026/08/01 17:59:55.980, NVIDIA GeForce RTX 3090, 8261, 24576, 86, 226.20
2026/08/01 17:59:57.024, NVIDIA GeForce RTX 3090, 8261, 24576, 95, 227.58
2026/08/01 17:59:58.112, NVIDIA GeForce RTX 3090, 8261, 24576, 46, 226.82
2026/08/01 17:59:59.157, NVIDIA GeForce RTX 3090, 8261, 24576, 71, 229.25
2026/08/01 18:00:00.231, NVIDIA GeForce RTX 3090, 8261, 24576, 34, 221.89
2026/08/01 18:00:01.276, NVIDIA GeForce RTX 3090, 8261, 24576, 99, 231.16
2026/08/01 18:00:02.326, NVIDIA GeForce RTX 3090, 8261, 24576, 42, 225.70
2026/08/01 18:00:03.373, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.68
2026/08/01 18:00:04.443, NVIDIA GeForce RTX 3090, 8261, 24576, 44, 224.65
2026/08/01 18:00:05.492, NVIDIA GeForce RTX 3090, 8261, 24576, 100, 228.69
2026/08/01 18:00:06.537, NVIDIA GeForce RTX 3090, 8261, 24576, 59, 227.79
2026/08/01 18:00:07.589, NVIDIA GeForce RTX 3090, 8261, 24576, 94, 227.48
2026/08/01 18:00:08.642, NVIDIA GeForce RTX 3090, 8261, 24576, 73, 227.71
2026/08/01 18:00:09.738, NVIDIA GeForce RTX 3090, 8261, 24576, 90, 226.13
2026/08/01 18:00:10.784, NVIDIA GeForce RTX 3090, 8261, 24576, 80, 226.37
2026/08/01 18:00:11.830, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 226.95
2026/08/01 18:00:12.877, NVIDIA GeForce RTX 3090, 8261, 24576, 67, 226.70
2026/08/01 18:00:13.920, NVIDIA GeForce RTX 3090, 8261, 24576, 92, 228.45
2026/08/01 18:00:15.007, NVIDIA GeForce RTX 3090, 8261, 24576, 52, 227.00
2026/08/01 18:00:16.033, NVIDIA GeForce RTX 3090, 8261, 24576, 76, 226.49
